user_id,gender,age,member_type
USER07350,女,53,普通
USER07351,男,27,普通
USER07352,女,34,普通
USER07353,女,28,普通
USER07354,男,19,会员
USER07355,女,36,普通
USER07356,男,25,普通
USER07357,女,30,普通
USER07358,男,51,普通
USER07359,男,18,会员
USER07360,女,32,普通
USER07361,女,61,普通
USER07362,女,50,会员
USER07363,男,64,普通
USER07364,女,55,会员
USER07365,男,43,普通
USER07366,男,40,会员
USER07367,男,20,普通
USER07368,男,41,普通
USER07369,女,23,会员
USER07370,男,33,会员
USER07371,男,63,普通
USER07372,女,57,会员
USER07373,女,18,会员
USER07374,男,49,普通
USER07375,女,21,会员
USER07376,男,28,普通
USER07377,男,24,普通
USER07378,男,23,普通
USER07379,女,20,会员
USER07380,男,37,会员
USER07381,女,25,普通
USER07382,女,65,普通
USER07383,女,59,普通
USER07384,男,65,普通
USER07385,女,27,会员
USER07386,女,61,会员
USER07387,男,64,普通
USER07388,男,55,普通
USER07389,女,51,普通
USER07390,女,18,普通
USER07391,男,31,会员
USER07392,女,32,普通
USER07393,男,63,普通
USER07394,女,28,普通
USER07395,女,51,会员
USER07396,女,26,会员
USER07397,男,63,普通
USER07398,男,44,普通
USER07399,男,53,普通
USER07400,男,57,普通
USER07401,男,26,会员
USER07402,女,34,普通
USER07403,男,52,普通
USER07404,女,32,普通
USER07405,女,53,会员
USER07406,男,29,会员
USER07407,男,61,会员
USER07408,女,40,普通
USER07409,男,18,普通
USER07410,女,60,会员
USER07411,男,26,普通
USER07412,女,29,普通
USER07413,男,43,普通
USER07414,女,56,普通
USER07415,女,53,普通
USER07416,女,34,普通
USER07417,女,19,普通
USER07418,女,61,普通
USER07419,男,45,普通
USER07420,男,33,普通
USER07421,女,62,会员
USER07422,男,23,普通
USER07423,男,44,会员
USER07424,男,42,普通
USER07425,女,18,普通
USER07426,女,20,会员
USER07427,女,28,普通
USER07428,男,62,会员
USER07429,男,57,普通
USER07430,男,54,普通
USER07431,女,50,普通
USER07432,男,18,普通
USER07433,男,65,普通
USER07434,男,18,普通
USER07435,男,20,普通
USER07436,女,22,普通
USER07437,女,63,普通
USER07438,女,62,普通
USER07439,男,32,普通
USER07440,女,32,普通
USER07441,男,23,普通
USER07442,男,25,会员
USER07443,女,49,普通
USER07444,男,49,普通
USER07445,女,25,普通
USER07446,男,53,普通
USER07447,男,26,普通
USER07448,男,46,会员
USER07449,女,24,普通
USER07450,女,54,普通
USER07451,男,39,普通
USER07452,男,42,会员
USER07453,男,60,会员
USER07454,女,28,普通
USER07455,女,19,普通
USER07456,女,45,会员
USER07457,女,35,普通
USER07458,女,47,普通
USER07459,女,22,普通
USER07460,男,47,普通
USER07461,女,25,普通
USER07462,女,59,普通
USER07463,男,48,普通
USER07464,男,31,普通
USER07465,女,37,会员
USER07466,男,29,会员
USER07467,女,22,会员
USER07468,女,63,普通
USER07469,男,42,普通
USER07470,男,39,普通
USER07471,女,61,普通
USER07472,男,46,普通
USER07473,女,20,普通
USER07474,女,34,普通
USER07475,女,59,会员
USER07476,男,27,普通
USER07477,男,63,普通
USER07478,女,31,会员
USER07479,女,48,普通
USER07480,男,40,普通
USER07481,男,51,普通
USER07482,女,56,普通
USER07483,男,34,普通
USER07484,女,55,普通
USER07485,男,21,普通
USER07486,女,33,普通
USER07487,女,19,普通
USER07488,男,48,普通
USER07489,女,65,普通
USER07490,女,56,会员
USER07491,女,34,会员
USER07492,女,30,普通
USER07493,女,44,普通
USER07494,女,50,普通
USER07495,女,49,会员
USER07496,女,34,普通
USER07497,男,55,会员
USER07498,男,33,会员
USER07499,女,27,会员
USER07500,女,31,会员
USER07501,男,47,会员
USER07502,男,21,会员
USER07503,男,59,普通
USER07504,男,24,会员
USER07505,女,41,普通
USER07506,女,45,普通
USER07507,女,24,普通
USER07508,男,36,普通
USER07509,女,25,普通
USER07510,女,54,普通
USER07511,男,41,普通
USER07512,男,45,会员
USER07513,男,31,普通
USER07514,男,29,普通
USER07515,男,65,普通
USER07516,男,24,会员
USER07517,女,29,普通
USER07518,女,49,会员
USER07519,男,45,普通
USER07520,男,46,普通
USER07521,男,31,会员
USER07522,男,43,会员
USER07523,女,20,会员
USER07524,男,20,普通
USER07525,男,31,普通
USER07526,女,29,普通
USER07527,女,42,普通
USER07528,男,46,普通
USER07529,女,46,普通
USER07530,男,53,普通
USER07531,男,54,普通
USER07532,女,38,普通
USER07533,男,40,普通
USER07534,女,24,普通
USER07535,男,65,普通
USER07536,男,47,会员
USER07537,女,29,普通
USER07538,男,28,会员
USER07539,男,42,普通
USER07540,男,37,会员
USER07541,女,21,普通
USER07542,女,63,普通
USER07543,女,59,普通
USER07544,男,47,会员
USER07545,女,40,会员
USER07546,女,34,普通
USER07547,女,19,普通
USER07548,男,50,会员
USER07549,女,37,会员
USER07550,女,65,普通
USER07551,女,44,会员
USER07552,男,28,普通
USER07553,男,60,会员
USER07554,男,54,会员
USER07555,男,56,普通
USER07556,男,22,会员
USER07557,女,33,普通
USER07558,女,34,普通
USER07559,男,55,普通
USER07560,男,40,会员
USER07561,男,31,普通
USER07562,男,33,普通
USER07563,男,27,会员
USER07564,女,40,会员
USER07565,男,25,普通
USER07566,男,39,普通
USER07567,男,32,会员
USER07568,女,62,会员
USER07569,男,33,普通
USER07570,男,36,会员
USER07571,女,28,普通
USER07572,男,18,会员
USER07573,男,40,普通
USER07574,男,25,普通
USER07575,女,35,普通
USER07576,男,46,会员
USER07577,女,38,会员
USER07578,男,21,普通
USER07579,男,49,普通
USER07580,男,48,普通
USER07581,女,35,普通
USER07582,男,42,普通
USER07583,女,59,普通
USER07584,男,46,普通
USER07585,男,55,普通
USER07586,女,46,普通
USER07587,男,24,普通
USER07588,男,64,普通
USER07589,女,35,普通
USER07590,男,60,会员
USER07591,女,34,普通
USER07592,男,62,普通
USER07593,女,25,普通
USER07594,男,19,普通
USER07595,男,60,会员
USER07596,女,38,会员
USER07597,女,21,普通
USER07598,男,22,普通
USER07599,男,39,普通
USER07600,女,24,普通
USER07601,男,24,普通
USER07602,男,37,普通
USER07603,男,51,会员
USER07604,女,55,普通
USER07605,男,34,普通
USER07606,男,41,普通
USER07607,女,26,普通
USER07608,男,50,普通
USER07609,女,58,会员
USER07610,女,62,会员
USER07611,男,55,普通
USER07612,男,37,会员
USER07613,女,49,普通
USER07614,女,58,普通
USER07615,男,31,会员
USER07616,男,55,普通
USER07617,女,40,普通
USER07618,男,28,普通
USER07619,女,45,普通
USER07620,女,58,普通
USER07621,女,65,普通
USER07622,男,65,普通
USER07623,女,62,普通
USER07624,女,26,普通
USER07625,男,19,会员
USER07626,女,43,普通
USER07627,男,41,普通
USER07628,男,58,会员
USER07629,女,23,会员
USER07630,女,28,普通
USER07631,男,29,会员
USER07632,男,24,普通
USER07633,女,64,会员
USER07634,女,28,会员
USER07635,女,46,普通
USER07636,女,30,普通
USER07637,女,29,普通
USER07638,男,28,会员
USER07639,男,35,普通
USER07640,男,56,普通
USER07641,男,56,会员
USER07642,女,43,普通
USER07643,女,20,普通
USER07644,女,18,普通
USER07645,女,21,会员
USER07646,女,45,普通
USER07647,男,48,会员
USER07648,男,19,会员
USER07649,男,21,会员
USER07650,男,54,普通
USER07651,女,30,普通
USER07652,男,26,普通
USER07653,女,23,普通
USER07654,男,42,会员
USER07655,男,44,会员
USER07656,男,47,普通
USER07657,男,38,普通
USER07658,女,25,会员
USER07659,女,21,普通
USER07660,女,26,普通
USER07661,男,63,普通
USER07662,女,18,普通
USER07663,女,32,普通
USER07664,男,35,普通
USER07665,女,45,普通
USER07666,男,61,普通
USER07667,男,44,普通
USER07668,女,36,会员
USER07669,女,37,普通
USER07670,男,63,普通
USER07671,女,35,会员
USER07672,女,25,会员
USER07673,男,47,普通
USER07674,女,60,会员
USER07675,女,48,会员
USER07676,男,45,会员
USER07677,男,34,普通
USER07678,男,57,会员
USER07679,女,45,会员
USER07680,女,38,会员
USER07681,男,50,普通
USER07682,男,23,会员
USER07683,女,57,普通
USER07684,男,29,普通
USER07685,男,20,会员
USER07686,女,53,普通
USER07687,女,35,会员
USER07688,男,49,普通
USER07689,女,40,普通
USER07690,女,30,普通
USER07691,女,54,普通
USER07692,男,28,普通
USER07693,女,52,普通
USER07694,男,42,会员
USER07695,男,44,普通
USER07696,男,35,普通
USER07697,男,30,普通
USER07698,女,22,普通
USER07699,男,56,普通
USER07700,女,58,会员
USER07701,女,65,会员
USER07702,男,23,普通
USER07703,女,33,普通
USER07704,男,20,普通
USER07705,男,48,普通
USER07706,女,61,普通
USER07707,女,49,会员
USER07708,女,65,普通
USER07709,男,47,普通
USER07710,女,35,普通
USER07711,男,43,会员
USER07712,男,52,会员
USER07713,女,44,普通
USER07714,女,47,普通
USER07715,女,32,普通
USER07716,男,41,普通
USER07717,男,51,普通
USER07718,男,21,普通
USER07719,女,62,普通
USER07720,男,18,会员
USER07721,女,39,普通
USER07722,女,59,会员
USER07723,女,19,普通
USER07724,男,41,普通
USER07725,女,20,普通
USER07726,男,32,会员
USER07727,女,35,会员
USER07728,男,31,普通
USER07729,女,59,普通
USER07730,男,19,会员
USER07731,女,62,会员
USER07732,男,53,会员
USER07733,男,65,普通
USER07734,女,48,会员
USER07735,女,23,普通
USER07736,女,50,普通
USER07737,女,39,普通
USER07738,女,61,普通
USER07739,男,42,普通
USER07740,男,54,普通
USER07741,女,61,会员
USER07742,女,43,普通
USER07743,女,58,普通
USER07744,男,60,普通
USER07745,男,26,会员
USER07746,女,21,普通
USER07747,女,62,会员
USER07748,女,61,会员
USER07749,男,44,普通
USER07750,男,21,会员
USER07751,女,28,普通
USER07752,男,48,普通
USER07753,男,50,会员
USER07754,男,61,会员
USER07755,男,49,普通
USER07756,男,44,会员
USER07757,男,32,普通
USER07758,女,65,会员
USER07759,男,52,普通
USER07760,女,57,普通
USER07761,女,55,普通
USER07762,男,31,会员
USER07763,男,23,普通
USER07764,男,38,普通
USER07765,男,25,普通
USER07766,女,46,普通
USER07767,女,56,普通
USER07768,女,52,普通
USER07769,男,41,普通
USER07770,男,35,普通
USER07771,女,60,会员
USER07772,男,62,普通
USER07773,男,47,会员
USER07774,男,44,普通
USER07775,男,42,普通
USER07776,女,60,普通
USER07777,男,39,会员
USER07778,男,24,普通
USER07779,女,55,会员
USER07780,男,59,普通
USER07781,女,18,普通
USER07782,女,20,普通
USER07783,男,56,会员
USER07784,女,58,普通
USER07785,女,21,普通
USER07786,男,51,普通
USER07787,男,47,普通
USER07788,男,51,普通
USER07789,女,53,普通
USER07790,女,37,会员
USER07791,女,19,普通
USER07792,男,47,普通
USER07793,女,54,普通
USER07794,女,58,普通
USER07795,男,44,普通
USER07796,女,55,普通
USER07797,女,25,普通
USER07798,女,43,普通
USER07799,男,53,普通
USER07800,男,19,普通
USER07801,男,47,普通
USER07802,男,44,普通
USER07803,女,35,普通
USER07804,女,56,普通
USER07805,男,59,普通
USER07806,女,18,普通
USER07807,男,65,会员
USER07808,男,37,普通
USER07809,女,31,普通
USER07810,男,55,普通
USER07811,男,32,普通
USER07812,男,18,普通
USER07813,女,54,普通
USER07814,男,33,普通
USER07815,女,18,普通
USER07816,女,33,普通
USER07817,男,62,普通
USER07818,女,40,普通
USER07819,女,34,普通
USER07820,男,62,普通
USER07821,女,41,会员
USER07822,女,61,普通
USER07823,男,43,会员
USER07824,女,50,普通
USER07825,男,40,会员
USER07826,女,49,普通
USER07827,女,35,会员
USER07828,女,44,普通
USER07829,男,26,普通
USER07830,男,42,普通
USER07831,女,56,会员
USER07832,女,36,普通
USER07833,男,41,普通
USER07834,女,60,会员
USER07835,男,65,普通
USER07836,女,29,普通
USER07837,女,29,普通
USER07838,女,54,普通
USER07839,男,42,普通
USER07840,男,47,会员
USER07841,女,29,普通
USER07842,女,42,普通
USER07843,男,55,会员
USER07844,男,31,普通
USER07845,女,43,普通
USER07846,女,63,普通
USER07847,男,41,会员
USER07848,女,18,普通
USER07849,男,34,普通
USER07850,男,51,会员
USER07851,女,56,会员
USER07852,男,38,普通
USER07853,男,56,普通
USER07854,男,43,普通
USER07855,男,22,普通
USER07856,男,59,会员
USER07857,女,43,普通
USER07858,男,37,会员
USER07859,男,20,会员
USER07860,男,31,普通
USER07861,男,31,普通
USER07862,女,38,普通
USER07863,女,26,普通
USER07864,女,59,普通
USER07865,女,37,普通
USER07866,男,36,会员
USER07867,女,57,会员
USER07868,男,21,普通
USER07869,男,39,会员
USER07870,男,54,会员
USER07871,女,45,普通
USER07872,男,57,会员
USER07873,女,26,会员
USER07874,男,59,会员
USER07875,女,43,普通
USER07876,男,23,普通
USER07877,女,33,普通
USER07878,男,46,普通
USER07879,女,24,会员
USER07880,女,54,普通
USER07881,女,27,会员
USER07882,女,18,普通
USER07883,女,49,普通
USER07884,男,38,普通
USER07885,男,60,普通
USER07886,女,43,普通
USER07887,男,49,普通
USER07888,男,59,普通
USER07889,女,40,普通
USER07890,女,23,会员
USER07891,男,20,普通
USER07892,女,57,会员
USER07893,男,55,普通
USER07894,女,30,普通
USER07895,男,30,普通
USER07896,男,36,会员
USER07897,女,35,会员
USER07898,女,53,普通
USER07899,女,49,普通
USER07900,女,65,会员
USER07901,女,26,会员
USER07902,女,22,会员
USER07903,男,62,会员
USER07904,女,38,普通
USER07905,男,48,普通
USER07906,女,23,普通
USER07907,男,60,普通
USER07908,女,23,普通
USER07909,女,30,会员
USER07910,男,56,会员
USER07911,女,50,普通
USER07912,女,52,会员
USER07913,男,38,会员
USER07914,女,34,普通
USER07915,女,60,普通
USER07916,男,43,普通
USER07917,女,48,普通
USER07918,女,18,普通
USER07919,男,63,普通
USER07920,女,25,普通
USER07921,男,33,普通
USER07922,男,29,普通
USER07923,男,61,普通
USER07924,女,43,会员
USER07925,男,33,普通
USER07926,女,61,会员
USER07927,男,60,普通
USER07928,男,27,普通
USER07929,男,56,普通
USER07930,男,42,普通
USER07931,女,63,普通
USER07932,男,64,普通
USER07933,女,26,普通
USER07934,男,56,会员
USER07935,女,34,会员
USER07936,男,45,普通
USER07937,女,20,普通
USER07938,男,61,会员
USER07939,男,52,会员
USER07940,女,32,普通
USER07941,男,61,会员
USER07942,男,42,普通
USER07943,男,39,普通
USER07944,女,53,普通
USER07945,男,43,普通
USER07946,男,25,普通
USER07947,女,20,普通
USER07948,女,61,普通
USER07949,男,27,普通
USER07950,男,56,会员
USER07951,男,48,普通
USER07952,女,41,会员
USER07953,女,48,会员
USER07954,男,52,普通
USER07955,男,58,会员
USER07956,男,46,会员
USER07957,女,42,会员
USER07958,女,64,普通
USER07959,女,44,会员
USER07960,女,42,会员
USER07961,男,44,普通
USER07962,女,62,会员
USER07963,女,18,普通
USER07964,男,26,会员
USER07965,男,65,普通
USER07966,男,26,普通
USER07967,女,18,普通
USER07968,女,51,普通
USER07969,女,21,普通
USER07970,男,43,普通
USER07971,女,18,普通
USER07972,男,64,普通
USER07973,男,59,普通
USER07974,女,18,普通
USER07975,男,18,会员
USER07976,男,55,普通
USER07977,男,21,会员
USER07978,男,58,普通
USER07979,女,26,普通
USER07980,女,39,普通
USER07981,男,47,会员
USER07982,女,62,普通
USER07983,男,25,普通
USER07984,男,43,普通
USER07985,女,20,普通
USER07986,女,40,会员
USER07987,女,36,普通
USER07988,女,35,会员
USER07989,男,20,普通
USER07990,女,62,普通
USER07991,女,32,普通
USER07992,男,53,普通
USER07993,男,63,普通
USER07994,女,40,普通
USER07995,男,36,会员
USER07996,女,39,普通
USER07997,女,28,会员
USER07998,女,27,普通
USER07999,女,21,普通
USER08000,女,42,普通
USER08001,女,24,会员
USER08002,男,37,普通
USER08003,男,46,普通
USER08004,女,58,普通
USER08005,女,43,普通
USER08006,男,40,会员
USER08007,男,41,普通
USER08008,男,22,普通
USER08009,男,61,普通
USER08010,女,32,普通
USER08011,男,45,普通
USER08012,男,38,普通
USER08013,女,51,普通
USER08014,男,41,普通
USER08015,女,37,普通
USER08016,男,55,普通
USER08017,女,54,普通
USER08018,女,34,会员
USER08019,女,31,普通
USER08020,女,62,会员
USER08021,女,55,普通
USER08022,女,25,普通
USER08023,男,59,会员
USER08024,女,45,会员
USER08025,女,63,普通
USER08026,男,45,普通
USER08027,男,53,普通
USER08028,女,63,普通
USER08029,女,58,普通
USER08030,女,43,普通
USER08031,男,41,普通
USER08032,男,29,会员
USER08033,女,48,会员
USER08034,男,52,普通
USER08035,男,59,普通
USER08036,男,28,普通
USER08037,女,45,普通
USER08038,男,30,会员
USER08039,男,62,会员
USER08040,女,31,会员
USER08041,男,31,普通
USER08042,女,36,普通
USER08043,男,53,会员
USER08044,女,33,会员
USER08045,女,47,普通
USER08046,男,34,普通
USER08047,女,33,普通
USER08048,男,32,会员
USER08049,女,59,普通
USER08050,男,33,普通
USER08051,男,54,普通
USER08052,男,22,普通
USER08053,男,32,会员
USER08054,男,51,普通
USER08055,男,31,会员
USER08056,女,60,普通
USER08057,男,56,普通
USER08058,女,39,会员
USER08059,男,39,会员
USER08060,女,26,会员
USER08061,男,46,普通
USER08062,男,30,普通
USER08063,男,25,普通
USER08064,女,36,会员
USER08065,男,61,普通
USER08066,女,58,会员
USER08067,男,26,普通
USER08068,女,47,普通
USER08069,男,44,会员
USER08070,男,43,普通
USER08071,女,64,普通
USER08072,女,18,普通
USER08073,女,21,普通
USER08074,男,39,普通
USER08075,男,57,普通
USER08076,女,26,普通
USER08077,男,64,会员
USER08078,女,63,普通
USER08079,男,26,会员
USER08080,女,19,普通
USER08081,女,48,会员
USER08082,女,50,普通
USER08083,女,44,普通
USER08084,男,45,会员
USER08085,男,20,普通
USER08086,女,30,会员
USER08087,女,58,会员
USER08088,女,34,会员
USER08089,男,36,普通
USER08090,女,38,普通
USER08091,男,24,普通
USER08092,男,55,普通
USER08093,女,65,普通
USER08094,女,56,会员
USER08095,女,56,会员
USER08096,女,20,普通
USER08097,女,38,普通
USER08098,女,56,会员
USER08099,男,27,会员
USER08100,女,36,普通
USER08101,男,65,普通
USER08102,女,42,普通
USER08103,男,28,会员
USER08104,男,60,会员
USER08105,男,39,普通
USER08106,女,32,普通
USER08107,男,62,普通
USER08108,女,45,会员
USER08109,男,26,会员
USER08110,女,49,普通
USER08111,男,39,普通
USER08112,女,65,普通
USER08113,女,22,会员
USER08114,男,26,普通
USER08115,女,21,普通
USER08116,女,22,普通
USER08117,男,42,普通
USER08118,男,62,会员
USER08119,女,43,普通
USER08120,女,43,普通
USER08121,女,50,普通
USER08122,女,57,普通
USER08123,女,30,会员
USER08124,男,18,会员
USER08125,女,27,普通
USER08126,男,21,会员
USER08127,男,54,会员
USER08128,女,23,普通
USER08129,男,18,普通
USER08130,女,40,会员
USER08131,女,61,普通
USER08132,女,39,普通
USER08133,女,38,普通
USER08134,女,49,普通
USER08135,男,34,普通
USER08136,女,18,普通
USER08137,女,51,普通
USER08138,女,51,会员
USER08139,女,61,普通
USER08140,男,44,普通
USER08141,女,38,普通
USER08142,男,34,会员
USER08143,女,22,会员
USER08144,女,36,普通
USER08145,男,30,普通
USER08146,女,19,普通
USER08147,男,38,会员
USER08148,男,64,普通
USER08149,男,33,普通
USER08150,男,57,普通
USER08151,女,27,会员
USER08152,女,21,普通
USER08153,女,64,普通
USER08154,男,19,会员
USER08155,女,65,普通
USER08156,女,60,普通
USER08157,女,58,普通
USER08158,女,56,普通
USER08159,女,26,会员
USER08160,女,27,普通
USER08161,男,31,普通
USER08162,女,51,普通
USER08163,女,20,普通
USER08164,女,42,会员
USER08165,女,37,会员
USER08166,男,54,普通
USER08167,男,54,普通
USER08168,男,39,普通
USER08169,男,26,普通
USER08170,女,18,普通
USER08171,女,35,普通
USER08172,男,32,会员
USER08173,女,51,普通
USER08174,男,39,普通
USER08175,男,47,普通
USER08176,女,27,普通
USER08177,男,54,会员
USER08178,女,48,普通
USER08179,女,47,普通
USER08180,女,25,普通
USER08181,男,50,会员
USER08182,女,61,普通
USER08183,男,30,普通
USER08184,男,56,普通
USER08185,女,62,普通
USER08186,女,24,普通
USER08187,男,33,普通
USER08188,男,28,会员
USER08189,女,19,会员
USER08190,女,64,普通
USER08191,女,28,普通
USER08192,女,36,会员
USER08193,男,24,会员
USER08194,女,30,普通
USER08195,女,43,普通
USER08196,男,60,会员
USER08197,男,41,普通
USER08198,男,47,普通
USER08199,男,36,会员
USER08200,女,41,会员
USER08201,女,44,普通
USER08202,男,44,会员
USER08203,男,26,普通
USER08204,男,32,普通
USER08205,男,46,普通
USER08206,男,27,会员
USER08207,男,48,普通
USER08208,男,20,会员
USER08209,女,38,会员
USER08210,女,21,普通
USER08211,女,47,会员
USER08212,女,63,普通
USER08213,女,44,普通
USER08214,女,30,普通
USER08215,男,52,普通
USER08216,男,46,会员
USER08217,女,50,普通
USER08218,男,38,普通
USER08219,男,53,普通
USER08220,女,50,会员
USER08221,女,28,普通
USER08222,男,50,普通
USER08223,女,44,普通
USER08224,男,27,会员
USER08225,女,43,普通
USER08226,男,55,普通
USER08227,男,29,普通
USER08228,男,58,会员
USER08229,男,53,会员
USER08230,男,27,会员
USER08231,女,59,会员
USER08232,男,50,会员
USER08233,男,59,会员
USER08234,男,43,普通
USER08235,男,25,普通
USER08236,男,32,普通
USER08237,男,55,普通
USER08238,女,53,普通
USER08239,男,32,普通
USER08240,女,60,普通
USER08241,女,20,普通
USER08242,女,20,普通
USER08243,女,47,普通
USER08244,女,51,会员
USER08245,男,30,普通
USER08246,女,18,会员
USER08247,女,33,会员
USER08248,男,60,会员
USER08249,男,24,普通
USER08250,女,58,普通
USER08251,女,46,普通
USER08252,男,40,普通
USER08253,男,51,普通
USER08254,男,51,普通
USER08255,女,34,普通
USER08256,女,50,普通
USER08257,男,22,普通
USER08258,女,48,会员
USER08259,男,27,会员
USER08260,女,21,普通
USER08261,女,25,普通
USER08262,女,52,普通
USER08263,男,55,普通
USER08264,女,57,普通
USER08265,男,27,普通
USER08266,女,58,普通
USER08267,女,50,普通
USER08268,女,48,普通
USER08269,女,19,会员
USER08270,男,45,会员
USER08271,女,37,会员
USER08272,男,45,普通
USER08273,男,57,普通
USER08274,男,49,普通
USER08275,男,25,普通
USER08276,女,41,普通
USER08277,男,56,会员
USER08278,男,60,普通
USER08279,男,50,普通
USER08280,男,63,普通
USER08281,男,39,普通
USER08282,女,59,普通
USER08283,男,32,普通
USER08284,男,42,会员
USER08285,女,22,普通
USER08286,女,52,普通
USER08287,女,42,普通
USER08288,女,31,普通
USER08289,女,48,会员
USER08290,女,29,会员
USER08291,女,65,普通
USER08292,女,52,普通
USER08293,男,58,普通
USER08294,男,45,普通
USER08295,男,39,普通
USER08296,男,28,普通
USER08297,男,43,普通
USER08298,男,59,会员
USER08299,女,24,普通
USER08300,女,35,普通
USER08301,女,62,会员
USER08302,女,53,普通
USER08303,女,46,普通
USER08304,男,55,会员
USER08305,男,52,普通
USER08306,男,30,会员
USER08307,男,27,普通
USER08308,女,65,普通
USER08309,女,63,会员
USER08310,男,53,会员
USER08311,女,42,普通
USER08312,男,56,会员
USER08313,女,44,普通
USER08314,男,18,普通
USER08315,女,65,普通
USER08316,男,35,普通
USER08317,男,26,会员
USER08318,男,26,普通
USER08319,男,35,普通
USER08320,男,22,会员
USER08321,男,64,普通
USER08322,女,53,普通
USER08323,女,49,普通
USER08324,男,24,普通
USER08325,女,57,普通
USER08326,男,58,普通
USER08327,女,25,普通
USER08328,男,57,普通
USER08329,男,40,普通
USER08330,女,43,会员
USER08331,女,37,普通
USER08332,女,21,普通
USER08333,女,33,普通
USER08334,男,42,普通
USER08335,女,65,会员
USER08336,女,57,普通
USER08337,女,55,会员
USER08338,男,49,普通
USER08339,女,34,会员
USER08340,女,56,普通
USER08341,男,53,普通
USER08342,男,65,会员
USER08343,女,22,会员
USER08344,男,35,会员
USER08345,女,53,普通
USER08346,男,29,普通
USER08347,男,54,普通
USER08348,女,33,会员
USER08349,男,34,会员
USER08350,女,42,会员
USER08351,男,41,普通
USER08352,女,55,会员
USER08353,男,40,普通
USER08354,女,62,会员
USER08355,女,51,普通
USER08356,女,31,普通
USER08357,男,36,普通
USER08358,女,36,普通
USER08359,女,59,普通
USER08360,男,50,普通
USER08361,女,50,普通
USER08362,男,64,普通
USER08363,女,33,普通
USER08364,男,55,普通
USER08365,男,22,普通
USER08366,女,48,普通
USER08367,男,58,普通
USER08368,男,49,会员
USER08369,男,53,普通
USER08370,男,57,普通
USER08371,女,45,普通
USER08372,女,47,会员
USER08373,女,59,普通
USER08374,男,27,会员
USER08375,男,33,会员
USER08376,男,41,会员
USER08377,男,63,会员
USER08378,男,43,普通
USER08379,男,30,普通
USER08380,女,39,会员
USER08381,女,62,普通
USER08382,女,26,普通
USER08383,男,24,普通
USER08384,男,19,普通
USER08385,女,20,普通
USER08386,男,34,普通
USER08387,男,19,普通
USER08388,女,45,会员
USER08389,男,65,普通
USER08390,男,26,会员
USER08391,女,20,普通
USER08392,女,32,会员
USER08393,男,29,普通
USER08394,男,41,普通
USER08395,男,24,会员
USER08396,男,22,普通
USER08397,男,34,普通
USER08398,男,32,普通
USER08399,男,32,普通
USER08400,女,29,普通
USER08401,男,31,普通
USER08402,女,39,会员
USER08403,女,61,普通
USER08404,男,31,普通
USER08405,女,37,会员
USER08406,女,57,普通
USER08407,男,29,普通
USER08408,女,45,普通
USER08409,男,65,普通
USER08410,女,33,普通
USER08411,女,58,普通
USER08412,男,35,普通
USER08413,女,29,普通
USER08414,男,40,普通
USER08415,男,39,普通
USER08416,女,43,普通
USER08417,女,54,会员
USER08418,女,49,会员
USER08419,女,28,普通
USER08420,男,58,普通
USER08421,女,44,普通
USER08422,女,48,会员
USER08423,女,32,普通
USER08424,女,28,普通
USER08425,女,35,会员
USER08426,女,45,会员
USER08427,男,39,普通
USER08428,女,26,会员
USER08429,女,65,普通
USER08430,女,30,会员
USER08431,女,49,会员
USER08432,男,37,普通
USER08433,女,23,普通
USER08434,女,59,普通
USER08435,女,30,会员
USER08436,男,38,普通
USER08437,女,44,普通
USER08438,女,33,普通
USER08439,男,44,会员
USER08440,女,64,普通
USER08441,女,54,普通
USER08442,男,57,普通
USER08443,男,44,普通
USER08444,男,61,会员
USER08445,男,24,普通
USER08446,男,62,普通
USER08447,男,33,普通
USER08448,男,48,普通
USER08449,男,48,普通
USER08450,男,24,普通
USER08451,女,48,会员
USER08452,男,53,会员
USER08453,女,64,普通
USER08454,男,25,普通
USER08455,男,36,普通
USER08456,男,55,会员
USER08457,女,43,普通
USER08458,女,27,会员
USER08459,男,42,会员
USER08460,女,40,会员
USER08461,男,30,普通
USER08462,女,26,会员
USER08463,女,18,普通
USER08464,女,50,会员
USER08465,男,60,普通
USER08466,女,62,会员
USER08467,女,54,普通
USER08468,女,46,会员
USER08469,男,44,普通
USER08470,男,31,普通
USER08471,男,20,普通
USER08472,女,24,普通
USER08473,男,25,普通
USER08474,男,54,普通
USER08475,男,23,普通
USER08476,男,35,会员
USER08477,男,48,会员
USER08478,女,48,普通
USER08479,男,61,普通
USER08480,男,36,普通
USER08481,女,23,会员
USER08482,男,45,普通
USER08483,男,20,普通
USER08484,女,52,普通
USER08485,女,18,会员
USER08486,男,19,普通
USER08487,女,59,会员
USER08488,男,20,普通
USER08489,女,44,会员
USER08490,女,52,会员
USER08491,男,57,普通
USER08492,男,36,普通
USER08493,男,34,普通
USER08494,女,37,普通
USER08495,男,21,普通
USER08496,男,22,普通
USER08497,女,54,会员
USER08498,男,49,会员
USER08499,男,31,会员
USER08500,女,21,普通
USER08501,女,24,会员
USER08502,男,49,普通
USER08503,男,63,普通
USER08504,女,19,会员
USER08505,女,47,普通
USER08506,男,28,会员
USER08507,男,36,普通
USER08508,男,52,普通
USER08509,女,38,普通
USER08510,女,62,普通
USER08511,男,45,普通
USER08512,女,49,普通
USER08513,女,30,普通
USER08514,男,53,会员
