bike_id,bike_type,status
BIKE02992,普通车,正常
BIKE02993,普通车,正常
BIKE02994,普通车,损坏
BIKE02995,普通车,正常
BIKE02996,助力车,正常
BIKE02997,普通车,正常
BIKE02998,助力车,正常
BIKE02999,助力车,正常
BIKE03000,助力车,正常
BIKE03001,普通车,正常
BIKE03002,普通车,正常
BIKE03003,普通车,正常
BIKE03004,助力车,维修
BIKE03005,助力车,正常
BIKE03006,普通车,正常
BIKE03007,助力车,正常
BIKE03008,普通车,正常
BIKE03009,普通车,正常
BIKE03010,普通车,正常
BIKE03011,普通车,正常
BIKE03012,普通车,正常
BIKE03013,普通车,正常
BIKE03014,助力车,正常
BIKE03015,普通车,正常
BIKE03016,助力车,正常
BIKE03017,普通车,正常
BIKE03018,普通车,正常
BIKE03019,普通车,正常
BIKE03020,助力车,正常
BIKE03021,助力车,正常
BIKE03022,普通车,正常
BIKE03023,普通车,正常
BIKE03024,普通车,正常
BIKE03025,助力车,正常
BIKE03026,普通车,正常
BIKE03027,助力车,维修
BIKE03028,普通车,正常
BIKE03029,普通车,正常
BIKE03030,助力车,正常
BIKE03031,普通车,正常
BIKE03032,助力车,正常
BIKE03033,普通车,正常
BIKE03034,普通车,正常
BIKE03035,普通车,维修
BIKE03036,助力车,正常
BIKE03037,助力车,正常
BIKE03038,助力车,正常
BIKE03039,普通车,正常
BIKE03040,助力车,正常
BIKE03041,普通车,正常
BIKE03042,普通车,维修
BIKE03043,普通车,正常
BIKE03044,普通车,正常
BIKE03045,助力车,正常
BIKE03046,助力车,正常
BIKE03047,普通车,正常
BIKE03048,普通车,维修
BIKE03049,普通车,正常
BIKE03050,助力车,正常
BIKE03051,助力车,正常
BIKE03052,普通车,正常
BIKE03053,普通车,正常
BIKE03054,普通车,正常
BIKE03055,普通车,正常
BIKE03056,普通车,正常
BIKE03057,普通车,正常
BIKE03058,普通车,正常
BIKE03059,普通车,维修
BIKE03060,普通车,正常
BIKE03061,助力车,正常
BIKE03062,普通车,正常
BIKE03063,助力车,正常
BIKE03064,普通车,正常
BIKE03065,普通车,正常
BIKE03066,助力车,正常
BIKE03067,普通车,正常
BIKE03068,普通车,正常
BIKE03069,普通车,正常
BIKE03070,普通车,正常
BIKE03071,普通车,正常
BIKE03072,普通车,正常
BIKE03073,助力车,正常
BIKE03074,助力车,正常
BIKE03075,助力车,正常
BIKE03076,普通车,正常
BIKE03077,普通车,正常
BIKE03078,助力车,正常
BIKE03079,普通车,正常
BIKE03080,助力车,正常
BIKE03081,普通车,正常
BIKE03082,普通车,正常
BIKE03083,普通车,正常
BIKE03084,普通车,正常
BIKE03085,普通车,正常
BIKE03086,普通车,正常
BIKE03087,普通车,正常
BIKE03088,普通车,正常
BIKE03089,助力车,正常
BIKE03090,普通车,损坏
BIKE03091,普通车,正常
BIKE03092,助力车,正常
BIKE03093,普通车,正常
BIKE03094,助力车,维修
BIKE03095,助力车,正常
BIKE03096,普通车,正常
BIKE03097,普通车,正常
BIKE03098,普通车,正常
BIKE03099,普通车,正常
BIKE03100,普通车,正常
BIKE03101,助力车,正常
BIKE03102,助力车,正常
BIKE03103,普通车,正常
BIKE03104,普通车,正常
BIKE03105,普通车,维修
BIKE03106,助力车,正常
BIKE03107,普通车,正常
BIKE03108,普通车,正常
BIKE03109,助力车,正常
BIKE03110,普通车,正常
BIKE03111,助力车,正常
BIKE03112,普通车,正常
BIKE03113,普通车,正常
BIKE03114,普通车,维修
BIKE03115,普通车,正常
BIKE03116,普通车,正常
BIKE03117,普通车,正常
BIKE03118,普通车,维修
BIKE03119,普通车,维修
BIKE03120,普通车,正常
BIKE03121,普通车,正常
BIKE03122,助力车,正常
BIKE03123,普通车,正常
BIKE03124,助力车,正常
BIKE03125,普通车,维修
BIKE03126,普通车,正常
BIKE03127,普通车,正常
BIKE03128,助力车,正常
BIKE03129,普通车,正常
BIKE03130,普通车,正常
BIKE03131,助力车,维修
BIKE03132,助力车,正常
BIKE03133,普通车,正常
BIKE03134,普通车,正常
BIKE03135,普通车,正常
BIKE03136,普通车,正常
BIKE03137,助力车,正常
BIKE03138,助力车,正常
BIKE03139,普通车,正常
BIKE03140,普通车,正常
BIKE03141,普通车,正常
BIKE03142,助力车,正常
BIKE03143,普通车,正常
BIKE03144,助力车,正常
BIKE03145,普通车,正常
BIKE03146,普通车,正常
BIKE03147,普通车,正常
BIKE03148,普通车,维修
BIKE03149,普通车,正常
BIKE03150,助力车,正常
BIKE03151,普通车,正常
BIKE03152,普通车,损坏
BIKE03153,助力车,正常
BIKE03154,普通车,维修
BIKE03155,普通车,正常
BIKE03156,普通车,正常
BIKE03157,普通车,正常
BIKE03158,普通车,正常
BIKE03159,助力车,正常
BIKE03160,助力车,正常
BIKE03161,普通车,正常
BIKE03162,普通车,正常
BIKE03163,助力车,正常
BIKE03164,助力车,正常
BIKE03165,助力车,正常
BIKE03166,普通车,正常
BIKE03167,普通车,正常
BIKE03168,普通车,正常
BIKE03169,普通车,正常
BIKE03170,普通车,正常
BIKE03171,普通车,正常
BIKE03172,普通车,正常
BIKE03173,助力车,正常
BIKE03174,普通车,正常
BIKE03175,普通车,正常
BIKE03176,普通车,正常
BIKE03177,普通车,正常
BIKE03178,助力车,正常
BIKE03179,助力车,正常
BIKE03180,普通车,正常
BIKE03181,普通车,正常
BIKE03182,普通车,正常
BIKE03183,普通车,维修
BIKE03184,普通车,维修
BIKE03185,普通车,正常
BIKE03186,普通车,正常
BIKE03187,普通车,正常
BIKE03188,助力车,正常
BIKE03189,普通车,正常
BIKE03190,助力车,正常
BIKE03191,助力车,正常
BIKE03192,助力车,正常
BIKE03193,助力车,正常
BIKE03194,普通车,正常
BIKE03195,普通车,正常
BIKE03196,助力车,正常
BIKE03197,普通车,损坏
BIKE03198,助力车,正常
BIKE03199,普通车,正常
BIKE03200,普通车,正常
BIKE03201,助力车,正常
BIKE03202,普通车,正常
BIKE03203,助力车,正常
BIKE03204,助力车,正常
BIKE03205,助力车,正常
BIKE03206,普通车,正常
BIKE03207,普通车,正常
BIKE03208,普通车,正常
BIKE03209,普通车,正常
BIKE03210,助力车,正常
BIKE03211,普通车,正常
BIKE03212,普通车,正常
BIKE03213,助力车,正常
BIKE03214,普通车,正常
BIKE03215,普通车,正常
BIKE03216,普通车,正常
BIKE03217,助力车,正常
BIKE03218,普通车,正常
BIKE03219,助力车,正常
BIKE03220,普通车,正常
BIKE03221,普通车,正常
BIKE03222,普通车,正常
BIKE03223,助力车,正常
BIKE03224,助力车,正常
BIKE03225,普通车,正常
BIKE03226,普通车,正常
BIKE03227,普通车,正常
BIKE03228,普通车,正常
BIKE03229,普通车,正常
BIKE03230,普通车,维修
BIKE03231,普通车,正常
BIKE03232,助力车,正常
BIKE03233,助力车,正常
BIKE03234,普通车,维修
BIKE03235,普通车,正常
BIKE03236,普通车,正常
BIKE03237,普通车,正常
BIKE03238,普通车,正常
BIKE03239,普通车,正常
BIKE03240,普通车,正常
BIKE03241,普通车,维修
BIKE03242,助力车,维修
BIKE03243,助力车,正常
BIKE03244,普通车,正常
BIKE03245,普通车,正常
BIKE03246,普通车,维修
BIKE03247,普通车,正常
BIKE03248,普通车,正常
BIKE03249,助力车,正常
BIKE03250,普通车,正常
BIKE03251,普通车,正常
BIKE03252,普通车,正常
BIKE03253,普通车,正常
BIKE03254,普通车,正常
BIKE03255,普通车,正常
BIKE03256,普通车,正常
BIKE03257,普通车,正常
BIKE03258,普通车,正常
BIKE03259,普通车,正常
BIKE03260,普通车,正常
BIKE03261,助力车,正常
BIKE03262,助力车,正常
BIKE03263,普通车,正常
BIKE03264,普通车,正常
BIKE03265,普通车,正常
BIKE03266,普通车,正常
BIKE03267,助力车,正常
BIKE03268,普通车,正常
BIKE03269,助力车,正常
BIKE03270,普通车,正常
BIKE03271,普通车,正常
BIKE03272,普通车,正常
BIKE03273,普通车,正常
BIKE03274,普通车,维修
BIKE03275,助力车,正常
BIKE03276,普通车,正常
BIKE03277,普通车,正常
BIKE03278,普通车,正常
BIKE03279,普通车,正常
BIKE03280,普通车,正常
BIKE03281,普通车,正常
BIKE03282,普通车,正常
BIKE03283,助力车,正常
BIKE03284,助力车,正常
BIKE03285,普通车,维修
BIKE03286,助力车,正常
BIKE03287,普通车,正常
BIKE03288,助力车,正常
BIKE03289,普通车,正常
BIKE03290,普通车,正常
BIKE03291,普通车,维修
BIKE03292,普通车,损坏
BIKE03293,助力车,正常
BIKE03294,助力车,正常
BIKE03295,助力车,正常
BIKE03296,普通车,正常
BIKE03297,普通车,维修
BIKE03298,普通车,正常
BIKE03299,助力车,正常
BIKE03300,普通车,正常
BIKE03301,助力车,正常
BIKE03302,助力车,正常
BIKE03303,普通车,正常
BIKE03304,普通车,正常
BIKE03305,普通车,维修
BIKE03306,普通车,正常
BIKE03307,助力车,维修
BIKE03308,普通车,正常
BIKE03309,助力车,正常
BIKE03310,普通车,正常
BIKE03311,普通车,正常
BIKE03312,助力车,正常
BIKE03313,助力车,正常
BIKE03314,助力车,正常
BIKE03315,助力车,正常
BIKE03316,普通车,正常
BIKE03317,助力车,正常
BIKE03318,助力车,正常
BIKE03319,助力车,正常
BIKE03320,普通车,正常
BIKE03321,普通车,正常
BIKE03322,普通车,维修
BIKE03323,普通车,正常
BIKE03324,普通车,正常
BIKE03325,普通车,正常
BIKE03326,普通车,正常
BIKE03327,普通车,正常
BIKE03328,助力车,正常
BIKE03329,普通车,正常
BIKE03330,普通车,正常
BIKE03331,普通车,正常
BIKE03332,普通车,正常
BIKE03333,普通车,正常
BIKE03334,普通车,正常
BIKE03335,普通车,正常
BIKE03336,普通车,正常
BIKE03337,助力车,正常
BIKE03338,普通车,正常
BIKE03339,普通车,正常
BIKE03340,助力车,正常
BIKE03341,普通车,正常
BIKE03342,普通车,正常
BIKE03343,普通车,正常
BIKE03344,助力车,正常
BIKE03345,普通车,正常
BIKE03346,助力车,正常
BIKE03347,普通车,正常
BIKE03348,助力车,正常
BIKE03349,助力车,正常
BIKE03350,助力车,正常
BIKE03351,普通车,正常
BIKE03352,普通车,正常
BIKE03353,助力车,正常
BIKE03354,助力车,正常
BIKE03355,普通车,正常
BIKE03356,普通车,正常
BIKE03357,助力车,正常
BIKE03358,助力车,正常
BIKE03359,普通车,正常
BIKE03360,普通车,正常
BIKE03361,普通车,正常
BIKE03362,普通车,正常
BIKE03363,普通车,维修
BIKE03364,普通车,正常
BIKE03365,助力车,正常
BIKE03366,助力车,正常
BIKE03367,普通车,正常
BIKE03368,普通车,正常
BIKE03369,普通车,正常
BIKE03370,普通车,正常
BIKE03371,普通车,正常
BIKE03372,助力车,正常
BIKE03373,助力车,正常
BIKE03374,助力车,正常
BIKE03375,助力车,正常
BIKE03376,普通车,正常
BIKE03377,普通车,正常
BIKE03378,普通车,正常
BIKE03379,助力车,正常
BIKE03380,普通车,正常
BIKE03381,普通车,正常
BIKE03382,普通车,正常
BIKE03383,助力车,正常
BIKE03384,普通车,正常
BIKE03385,助力车,正常
BIKE03386,助力车,正常
BIKE03387,普通车,损坏
BIKE03388,普通车,正常
BIKE03389,普通车,正常
BIKE03390,普通车,维修
BIKE03391,助力车,正常
BIKE03392,普通车,正常
BIKE03393,普通车,正常
BIKE03394,助力车,正常
BIKE03395,助力车,正常
BIKE03396,普通车,正常
BIKE03397,普通车,正常
BIKE03398,助力车,正常
BIKE03399,普通车,正常
BIKE03400,普通车,正常
BIKE03401,普通车,正常
BIKE03402,助力车,正常
BIKE03403,助力车,正常
BIKE03404,普通车,正常
BIKE03405,助力车,维修
BIKE03406,普通车,正常
BIKE03407,普通车,正常
BIKE03408,助力车,正常
BIKE03409,助力车,正常
BIKE03410,普通车,正常
BIKE03411,助力车,正常
BIKE03412,助力车,正常
BIKE03413,普通车,正常
BIKE03414,普通车,正常
BIKE03415,普通车,正常
BIKE03416,普通车,正常
BIKE03417,普通车,正常
BIKE03418,普通车,正常
BIKE03419,普通车,正常
BIKE03420,普通车,正常
BIKE03421,普通车,正常
BIKE03422,普通车,正常
BIKE03423,普通车,正常
BIKE03424,普通车,正常
BIKE03425,普通车,维修
BIKE03426,普通车,正常
BIKE03427,普通车,正常
BIKE03428,普通车,正常
BIKE03429,普通车,正常
BIKE03430,普通车,维修
BIKE03431,普通车,正常
BIKE03432,普通车,维修
BIKE03433,助力车,正常
BIKE03434,助力车,正常
BIKE03435,普通车,正常
BIKE03436,普通车,正常
BIKE03437,助力车,正常
BIKE03438,助力车,正常
BIKE03439,助力车,正常
BIKE03440,普通车,正常
BIKE03441,普通车,正常
BIKE03442,普通车,维修
BIKE03443,普通车,正常
BIKE03444,普通车,正常
BIKE03445,普通车,正常
BIKE03446,助力车,正常
BIKE03447,普通车,正常
BIKE03448,普通车,正常
BIKE03449,助力车,正常
BIKE03450,普通车,正常
BIKE03451,普通车,正常
BIKE03452,助力车,正常
BIKE03453,助力车,正常
BIKE03454,普通车,正常
BIKE03455,普通车,正常
BIKE03456,普通车,正常
BIKE03457,普通车,正常
BIKE03458,普通车,正常
BIKE03459,助力车,正常
BIKE03460,普通车,正常
BIKE03461,普通车,正常
BIKE03462,普通车,正常
BIKE03463,普通车,正常
BIKE03464,普通车,正常
BIKE03465,普通车,正常
BIKE03466,普通车,正常
BIKE03467,普通车,正常
BIKE03468,普通车,正常
BIKE03469,普通车,正常
BIKE03470,普通车,维修
BIKE03471,普通车,正常
BIKE03472,普通车,正常
BIKE03473,普通车,正常
BIKE03474,普通车,正常
BIKE03475,普通车,正常
BIKE03476,助力车,正常
BIKE03477,助力车,正常
BIKE03478,普通车,正常
BIKE03479,普通车,正常
BIKE03480,普通车,维修
BIKE03481,普通车,正常
BIKE03482,普通车,正常
BIKE03483,普通车,正常
BIKE03484,普通车,正常
BIKE03485,助力车,正常
BIKE03486,普通车,正常
BIKE03487,普通车,正常
BIKE03488,普通车,正常
BIKE03489,助力车,维修
BIKE03490,普通车,正常
BIKE03491,普通车,正常
BIKE03492,普通车,正常
BIKE03493,普通车,正常
BIKE03494,普通车,正常
BIKE03495,普通车,正常
BIKE03496,助力车,正常
BIKE03497,助力车,正常
BIKE03498,普通车,维修
BIKE03499,助力车,正常
BIKE03500,助力车,正常
BIKE03501,普通车,正常
BIKE03502,助力车,正常
BIKE03503,普通车,正常
BIKE03504,助力车,正常
BIKE03505,普通车,正常
BIKE03506,助力车,正常
BIKE03507,普通车,正常
BIKE03508,普通车,维修
BIKE03509,普通车,正常
BIKE03510,普通车,正常
BIKE03511,普通车,正常
BIKE03512,普通车,正常
BIKE03513,普通车,正常
BIKE03514,普通车,正常
BIKE03515,普通车,维修
BIKE03516,助力车,正常
BIKE03517,普通车,正常
BIKE03518,普通车,正常
BIKE03519,普通车,维修
BIKE03520,助力车,正常
BIKE03521,普通车,正常
BIKE03522,助力车,正常
BIKE03523,普通车,正常
BIKE03524,普通车,正常
BIKE03525,普通车,正常
BIKE03526,普通车,正常
BIKE03527,普通车,正常
BIKE03528,普通车,正常
BIKE03529,普通车,正常
BIKE03530,普通车,正常
BIKE03531,普通车,正常
BIKE03532,助力车,维修
BIKE03533,普通车,正常
BIKE03534,助力车,正常
BIKE03535,助力车,正常
BIKE03536,普通车,正常
BIKE03537,助力车,正常
BIKE03538,助力车,正常
BIKE03539,普通车,正常
BIKE03540,普通车,正常
BIKE03541,普通车,正常
BIKE03542,普通车,正常
BIKE03543,普通车,正常
BIKE03544,助力车,正常
BIKE03545,助力车,正常
BIKE03546,普通车,正常
BIKE03547,普通车,正常
BIKE03548,普通车,正常
BIKE03549,普通车,正常
BIKE03550,助力车,正常
BIKE03551,普通车,正常
BIKE03552,普通车,正常
BIKE03553,助力车,维修
BIKE03554,普通车,正常
BIKE03555,普通车,正常
BIKE03556,助力车,正常
BIKE03557,普通车,正常
BIKE03558,普通车,正常
BIKE03559,普通车,正常
BIKE03560,普通车,正常
BIKE03561,助力车,正常
BIKE03562,助力车,正常
BIKE03563,普通车,正常
BIKE03564,普通车,正常
BIKE03565,助力车,正常
BIKE03566,普通车,正常
BIKE03567,普通车,维修
BIKE03568,普通车,正常
BIKE03569,普通车,正常
BIKE03570,普通车,维修
BIKE03571,普通车,正常
BIKE03572,普通车,正常
BIKE03573,普通车,正常
BIKE03574,普通车,正常
BIKE03575,普通车,正常
BIKE03576,普通车,损坏
BIKE03577,助力车,正常
BIKE03578,助力车,维修
BIKE03579,普通车,正常
BIKE03580,普通车,正常
BIKE03581,助力车,正常
BIKE03582,普通车,正常
BIKE03583,普通车,正常
BIKE03584,助力车,正常
BIKE03585,普通车,正常
BIKE03586,普通车,正常
BIKE03587,助力车,正常
BIKE03588,普通车,正常
BIKE03589,普通车,正常
BIKE03590,助力车,正常
BIKE03591,普通车,正常
BIKE03592,普通车,正常
BIKE03593,普通车,维修
BIKE03594,助力车,正常
BIKE03595,普通车,正常
BIKE03596,普通车,正常
BIKE03597,普通车,正常
BIKE03598,普通车,正常
BIKE03599,助力车,正常
BIKE03600,助力车,正常
BIKE03601,普通车,正常
BIKE03602,普通车,正常
BIKE03603,普通车,正常
BIKE03604,普通车,正常
BIKE03605,普通车,正常
BIKE03606,普通车,正常
BIKE03607,普通车,正常
BIKE03608,普通车,维修
BIKE03609,普通车,正常
BIKE03610,普通车,维修
BIKE03611,普通车,正常
BIKE03612,普通车,正常
BIKE03613,助力车,正常
BIKE03614,普通车,正常
BIKE03615,助力车,正常
BIKE03616,普通车,正常
BIKE03617,普通车,正常
BIKE03618,普通车,正常
BIKE03619,助力车,正常
BIKE03620,普通车,正常
BIKE03621,普通车,正常
BIKE03622,普通车,正常
BIKE03623,普通车,正常
BIKE03624,普通车,正常
BIKE03625,普通车,维修
BIKE03626,普通车,正常
BIKE03627,助力车,正常
BIKE03628,助力车,正常
BIKE03629,普通车,正常
BIKE03630,普通车,维修
BIKE03631,普通车,正常
BIKE03632,普通车,正常
BIKE03633,普通车,正常
BIKE03634,普通车,正常
BIKE03635,助力车,正常
BIKE03636,普通车,正常
BIKE03637,助力车,正常
BIKE03638,普通车,正常
BIKE03639,普通车,正常
BIKE03640,普通车,正常
BIKE03641,普通车,正常
BIKE03642,普通车,正常
BIKE03643,助力车,正常
BIKE03644,普通车,正常
BIKE03645,普通车,正常
BIKE03646,普通车,正常
BIKE03647,助力车,正常
BIKE03648,普通车,维修
BIKE03649,普通车,维修
BIKE03650,普通车,正常
BIKE03651,助力车,正常
BIKE03652,普通车,正常
BIKE03653,助力车,正常
BIKE03654,普通车,正常
BIKE03655,普通车,维修
BIKE03656,普通车,正常
BIKE03657,普通车,正常
BIKE03658,普通车,损坏
BIKE03659,助力车,正常
BIKE03660,助力车,正常
BIKE03661,普通车,正常
BIKE03662,普通车,正常
BIKE03663,普通车,正常
BIKE03664,普通车,正常
BIKE03665,助力车,正常
BIKE03666,普通车,正常
BIKE03667,普通车,正常
BIKE03668,普通车,维修
BIKE03669,普通车,维修
BIKE03670,助力车,正常
BIKE03671,助力车,正常
BIKE03672,普通车,正常
BIKE03673,助力车,维修
BIKE03674,普通车,正常
BIKE03675,普通车,正常
BIKE03676,普通车,正常
BIKE03677,助力车,正常
BIKE03678,助力车,正常
BIKE03679,普通车,正常
BIKE03680,普通车,正常
BIKE03681,普通车,正常
BIKE03682,助力车,正常
BIKE03683,助力车,维修
BIKE03684,普通车,正常
BIKE03685,普通车,正常
BIKE03686,普通车,正常
BIKE03687,普通车,正常
BIKE03688,助力车,正常
BIKE03689,助力车,正常
BIKE03690,普通车,正常
BIKE03691,普通车,正常
BIKE03692,助力车,正常
BIKE03693,普通车,正常
BIKE03694,普通车,正常
BIKE03695,普通车,正常
BIKE03696,普通车,正常
BIKE03697,助力车,正常
BIKE03698,助力车,正常
BIKE03699,普通车,正常
BIKE03700,普通车,正常
BIKE03701,助力车,正常
BIKE03702,普通车,维修
BIKE03703,助力车,正常
BIKE03704,助力车,正常
BIKE03705,助力车,正常
BIKE03706,普通车,正常
BIKE03707,普通车,正常
BIKE03708,助力车,正常
BIKE03709,普通车,正常
BIKE03710,普通车,正常
BIKE03711,普通车,正常
BIKE03712,普通车,维修
BIKE03713,普通车,正常
BIKE03714,助力车,正常
BIKE03715,普通车,正常
BIKE03716,普通车,正常
BIKE03717,普通车,正常
BIKE03718,普通车,正常
BIKE03719,助力车,正常
BIKE03720,助力车,正常
BIKE03721,助力车,维修
BIKE03722,普通车,正常
BIKE03723,普通车,正常
BIKE03724,普通车,损坏
BIKE03725,普通车,正常
BIKE03726,普通车,正常
BIKE03727,普通车,正常
BIKE03728,普通车,正常
BIKE03729,助力车,正常
BIKE03730,普通车,正常
BIKE03731,普通车,正常
BIKE03732,普通车,维修
BIKE03733,普通车,正常
BIKE03734,普通车,维修
BIKE03735,普通车,正常
BIKE03736,普通车,正常
BIKE03737,助力车,正常
BIKE03738,普通车,正常
BIKE03739,普通车,维修
BIKE03740,普通车,正常
BIKE03741,普通车,正常
BIKE03742,助力车,正常
BIKE03743,助力车,正常
BIKE03744,普通车,正常
BIKE03745,普通车,维修
BIKE03746,普通车,正常
BIKE03747,助力车,正常
BIKE03748,普通车,维修
BIKE03749,助力车,正常
BIKE03750,助力车,正常
BIKE03751,普通车,正常
BIKE03752,助力车,损坏
BIKE03753,普通车,正常
BIKE03754,普通车,正常
BIKE03755,普通车,维修
BIKE03756,助力车,正常
BIKE03757,普通车,维修
BIKE03758,助力车,正常
BIKE03759,助力车,损坏
BIKE03760,普通车,维修
BIKE03761,普通车,正常
BIKE03762,普通车,正常
BIKE03763,普通车,正常
BIKE03764,普通车,正常
BIKE03765,普通车,正常
BIKE03766,普通车,正常
BIKE03767,普通车,正常
BIKE03768,助力车,正常
BIKE03769,普通车,正常
BIKE03770,助力车,正常
BIKE03771,普通车,正常
BIKE03772,普通车,正常
BIKE03773,普通车,正常
BIKE03774,普通车,正常
BIKE03775,普通车,正常
BIKE03776,助力车,正常
BIKE03777,普通车,正常
BIKE03778,普通车,正常
BIKE03779,助力车,正常
BIKE03780,普通车,正常
BIKE03781,普通车,正常
BIKE03782,助力车,正常
BIKE03783,普通车,正常
BIKE03784,助力车,正常
BIKE03785,普通车,正常
BIKE03786,助力车,正常
BIKE03787,普通车,正常
BIKE03788,助力车,正常
BIKE03789,助力车,正常
BIKE03790,助力车,正常
BIKE03791,普通车,正常
BIKE03792,普通车,维修
BIKE03793,普通车,正常
BIKE03794,普通车,正常
BIKE03795,普通车,正常
BIKE03796,普通车,正常
BIKE03797,普通车,正常
BIKE03798,普通车,正常
BIKE03799,助力车,正常
BIKE03800,普通车,正常
BIKE03801,助力车,正常
BIKE03802,普通车,正常
BIKE03803,普通车,维修
BIKE03804,普通车,正常
BIKE03805,普通车,正常
BIKE03806,普通车,正常
BIKE03807,普通车,正常
BIKE03808,普通车,正常
BIKE03809,普通车,正常
BIKE03810,助力车,正常
BIKE03811,助力车,正常
BIKE03812,普通车,正常
BIKE03813,普通车,正常
BIKE03814,普通车,正常
BIKE03815,普通车,正常
BIKE03816,普通车,正常
BIKE03817,助力车,正常
BIKE03818,普通车,正常
BIKE03819,普通车,维修
BIKE03820,普通车,正常
BIKE03821,普通车,正常
BIKE03822,普通车,正常
BIKE03823,普通车,正常
BIKE03824,助力车,正常
BIKE03825,普通车,正常
BIKE03826,普通车,维修
BIKE03827,普通车,维修
BIKE03828,普通车,正常
BIKE03829,普通车,正常
BIKE03830,普通车,正常
BIKE03831,普通车,正常
BIKE03832,普通车,正常
BIKE03833,助力车,正常
BIKE03834,助力车,正常
BIKE03835,普通车,正常
BIKE03836,普通车,正常
BIKE03837,助力车,正常
BIKE03838,普通车,正常
BIKE03839,普通车,正常
BIKE03840,普通车,正常
BIKE03841,普通车,正常
BIKE03842,普通车,正常
BIKE03843,普通车,正常
BIKE03844,助力车,维修
BIKE03845,助力车,正常
BIKE03846,助力车,正常
BIKE03847,助力车,正常
BIKE03848,助力车,正常
BIKE03849,助力车,正常
BIKE03850,普通车,正常
BIKE03851,助力车,维修
BIKE03852,助力车,正常
BIKE03853,普通车,正常
BIKE03854,助力车,正常
BIKE03855,普通车,正常
BIKE03856,助力车,正常
BIKE03857,助力车,正常
BIKE03858,普通车,正常
BIKE03859,普通车,正常
BIKE03860,助力车,正常
BIKE03861,助力车,正常
BIKE03862,普通车,正常
BIKE03863,普通车,正常
BIKE03864,助力车,正常
BIKE03865,普通车,正常
BIKE03866,普通车,正常
BIKE03867,普通车,正常
BIKE03868,普通车,正常
BIKE03869,普通车,正常
BIKE03870,助力车,正常
BIKE03871,普通车,正常
BIKE03872,普通车,正常
BIKE03873,助力车,正常
BIKE03874,普通车,损坏
BIKE03875,普通车,正常
BIKE03876,普通车,正常
BIKE03877,普通车,正常
BIKE03878,普通车,正常
BIKE03879,助力车,正常
BIKE03880,普通车,正常
BIKE03881,普通车,正常
BIKE03882,助力车,正常
BIKE03883,助力车,正常
BIKE03884,普通车,正常
BIKE03885,普通车,正常
BIKE03886,普通车,正常
BIKE03887,助力车,损坏
BIKE03888,助力车,正常
BIKE03889,普通车,正常
BIKE03890,普通车,正常
BIKE03891,普通车,正常
BIKE03892,助力车,正常
BIKE03893,普通车,正常
BIKE03894,助力车,正常
BIKE03895,普通车,正常
BIKE03896,助力车,正常
BIKE03897,普通车,正常
BIKE03898,普通车,正常
BIKE03899,助力车,正常
BIKE03900,普通车,正常
BIKE03901,普通车,正常
BIKE03902,普通车,维修
BIKE03903,普通车,正常
BIKE03904,普通车,正常
BIKE03905,普通车,维修
BIKE03906,普通车,维修
BIKE03907,助力车,正常
BIKE03908,普通车,正常
BIKE03909,普通车,正常
BIKE03910,助力车,正常
BIKE03911,普通车,正常
BIKE03912,普通车,正常
BIKE03913,普通车,正常
BIKE03914,普通车,正常
BIKE03915,助力车,正常
BIKE03916,普通车,正常
BIKE03917,助力车,正常
BIKE03918,普通车,正常
BIKE03919,普通车,正常
BIKE03920,普通车,正常
BIKE03921,普通车,正常
BIKE03922,普通车,正常
BIKE03923,普通车,维修
BIKE03924,普通车,正常
BIKE03925,助力车,正常
BIKE03926,助力车,正常
BIKE03927,普通车,正常
BIKE03928,普通车,正常
BIKE03929,普通车,正常
BIKE03930,助力车,正常
BIKE03931,普通车,正常
BIKE03932,普通车,正常
BIKE03933,普通车,正常
BIKE03934,普通车,正常
BIKE03935,普通车,正常
BIKE03936,助力车,维修
BIKE03937,助力车,正常
BIKE03938,普通车,损坏
BIKE03939,普通车,正常
BIKE03940,助力车,正常
BIKE03941,普通车,正常
BIKE03942,普通车,正常
BIKE03943,普通车,正常
BIKE03944,助力车,正常
BIKE03945,普通车,正常
BIKE03946,助力车,正常
BIKE03947,普通车,正常
BIKE03948,普通车,正常
BIKE03949,普通车,正常
BIKE03950,普通车,正常
BIKE03951,助力车,正常
BIKE03952,普通车,正常
BIKE03953,助力车,正常
BIKE03954,助力车,正常
BIKE03955,普通车,正常
BIKE03956,普通车,正常
BIKE03957,普通车,正常
BIKE03958,助力车,正常
BIKE03959,助力车,正常
BIKE03960,助力车,损坏
BIKE03961,普通车,正常
BIKE03962,普通车,正常
BIKE03963,普通车,正常
BIKE03964,助力车,正常
BIKE03965,助力车,维修
BIKE03966,助力车,正常
BIKE03967,普通车,正常
BIKE03968,普通车,正常
BIKE03969,普通车,正常
BIKE03970,普通车,正常
BIKE03971,普通车,正常
BIKE03972,普通车,正常
BIKE03973,普通车,正常
BIKE03974,普通车,维修
BIKE03975,普通车,正常
BIKE03976,普通车,正常
BIKE03977,助力车,维修
BIKE03978,助力车,维修
BIKE03979,普通车,正常
BIKE03980,普通车,正常
BIKE03981,普通车,维修
BIKE03982,普通车,正常
BIKE03983,普通车,正常
BIKE03984,普通车,正常
BIKE03985,普通车,正常
BIKE03986,普通车,正常
BIKE03987,普通车,正常
BIKE03988,助力车,正常
BIKE03989,普通车,正常
